URL,ID,Title,Adress,Built_in_Year,Floors,Type,Price,Location,Bath(s),Area,Purpose,Bedroom(s),Added,img_URLS
https://www.zameen.com/Property/clifton_clifton_block_2_prime_location_property_for_sale_in_clifton_block_2_karachi_is_available_under_rs_65_000_000-45686281-1664-1.html,45686281,"Prime Location Property For sale In Clifton - Block 2 Karachi Is Available Under Rs. 65,000,000","Clifton - Block 2, Clifton, Karachi, Sindh",2017,in Building22,Flat,6 Crore,"Clifton, Karachi, Sindh",4,256 Sq. Yd.,For Sale,3,5 days ago,"https://media.zameen.com/thumbnails/222248361-800x600.jpeg,https://media.zameen.com/thumbnails/222248361-800x600.jpeg,https://media.zameen.com/thumbnails/222248362-800x600.jpeg,https://media.zameen.com/thumbnails/222248384-800x600.jpeg,https://img.youtube.com/vi/22hsOBXiYcU/sddefault.jpg,https://img.youtube.com/vi/22hsOBXiYcU/default.jpg"
https://www.zameen.com/Property/karachi_chapal_courtyard_flat_for_sale_in_chapal_courtyard_scheme_33_-45660594-9714-1.html,45660594,"Flat for Sale in Chapal Courtyard , Scheme 33.","Chapal Courtyard, Karachi, Sindh",,,Flat,1.1 Crore,"Chapal Courtyard, Karachi, Sindh",2,106 Sq. Yd.,For Sale,2,5 days ago,"https://media.zameen.com/thumbnails/221096867-800x600.jpeg,https://media.zameen.com/thumbnails/221096867-800x600.jpeg,https://media.zameen.com/thumbnails/221096880-800x600.jpeg,https://media.zameen.com/thumbnails/221096890-800x600.jpeg,https://img.youtube.com/vi/iBlY4y22RTQ/sddefault.jpg,https://img.youtube.com/vi/iBlY4y22RTQ/default.jpg"
https://www.zameen.com/Property/bahria_town_karachi_bahria_sports_city_highly_coveted_350_square_yards_house_is_available_in_bahria_sports_city_for_sale-45408259-10061-1.html,45408259,Highly-coveted 350 Square Yards House Is Available In Bahria Sports City For sale,"Bahria Sports City, Bahria Town Karachi, Karachi, Sindh",,,House,2.05 Crore,"Bahria Town Karachi, Karachi, Sindh",3,350 Sq. Yd.,For Sale,3,2 weeks ago,"https://media.zameen.com/thumbnails/218895887-800x600.jpeg,https://media.zameen.com/thumbnails/218895887-800x600.jpeg,https://media.zameen.com/thumbnails/218895888-800x600.jpeg,https://media.zameen.com/thumbnails/218895895-800x600.jpeg,https://img.youtube.com/vi/7MRLZwd8zyk/sddefault.jpg,https://img.youtube.com/vi/7MRLZwd8zyk/default.jpg"
https://www.zameen.com/Property/emaar_crescent_bay_emaar_pearl_towers_chance_deal_apartment_available_for_sale_in_pearl_tower-45726912-10719-1.html,45726912,Chance Deal Apartment Available For Sale In Pearl Tower,"Emaar Pearl Towers, Emaar Crescent Bay, DHA Phase 8, DHA Defence, Karachi, Sindh",,in Building,Flat,6.3 Crore,"DHA Defence, Karachi, Sindh",3,227 Sq. Yd.,For Sale,2,2 weeks ago,"https://media.zameen.com/thumbnails/221693650-800x600.jpeg,https://media.zameen.com/thumbnails/221693650-800x600.jpeg,https://media.zameen.com/thumbnails/221693696-800x600.jpeg,https://media.zameen.com/thumbnails/221693661-800x600.jpeg"
https://www.zameen.com/Property/karachi_bahria_town_karachi_construct_your_272_sq_yard_villa_at_good_location_of_bahria_town_karachi-43408152-8298-1.html,43408152,Construct Your 272 Sq Yard Villa At Good Location Of Bahria Town Karachi,"Bahria Town Karachi, Karachi, Sindh",2023,2,House,1.95 Crore,"Bahria Town Karachi, Karachi, Sindh",5,250 Sq. Yd.,For Sale,5,2 weeks ago,"https://media.zameen.com/thumbnails/213217486-800x600.jpeg,https://media.zameen.com/thumbnails/213217486-800x600.jpeg,https://media.zameen.com/thumbnails/213217497-800x600.jpeg,https://media.zameen.com/thumbnails/213217575-800x600.jpeg,https://img.youtube.com/vi/ZhNbBGhiq3Q/sddefault.jpg,https://img.youtube.com/vi/ZhNbBGhiq3Q/default.jpg"
https://www.zameen.com/Property/scheme_33_noman_residencia_flat_for_sale_in_noman_residencia_scheme_33_-45660455-10377-1.html,45660455,"Flat for Sale in Noman Residencia , Scheme 33.","Noman Residencia, Scheme 33, Karachi, Sindh",,,Flat,80 Lakh,"Scheme 33, Karachi, Sindh",2,122 Sq. Yd.,For Sale,2,5 days ago,"https://media.zameen.com/thumbnails/221095576-800x600.jpeg,https://media.zameen.com/thumbnails/221095576-800x600.jpeg,https://media.zameen.com/thumbnails/221095592-800x600.jpeg,https://media.zameen.com/thumbnails/221095593-800x600.jpeg,https://img.youtube.com/vi/J_h2tNIkmwo/sddefault.jpg,https://img.youtube.com/vi/J_h2tNIkmwo/default.jpg"
https://www.zameen.com/Property/surjani_town_north_town_residency_north_town_residency_flat_available_for_sale-45292251-10674-1.html,45292251,North Town Residency Flat Available For Sale,"North Town Residency, Surjani Town, Gadap Town, Karachi, Sindh",3,in Building6,Flat,52 Lakh,"Gadap Town, Karachi, Sindh",2,78 Sq. Yd.,For Sale,2,5 days ago,"https://media.zameen.com/thumbnails/218031224-800x600.jpeg,https://media.zameen.com/thumbnails/218031224-800x600.jpeg,https://media.zameen.com/thumbnails/218031225-800x600.jpeg,https://media.zameen.com/thumbnails/218031284-800x600.jpeg,https://img.youtube.com/vi/AY5P2sOlkuQ/sddefault.jpg,https://img.youtube.com/vi/AY5P2sOlkuQ/default.jpg"
https://www.zameen.com/Property/malir_cantonment_askari_5_a_stunning_flat_is_up_for_grabs_in_askari_5_karachi-44592573-6655-1.html,44592573,A Stunning Flat Is Up For Grabs In Askari 5 Karachi,"Askari 5, Malir Cantonment, Cantt, Karachi, Sindh",,,Flat,3.75 Crore,"Cantt, Karachi, Sindh",4,333 Sq. Yd.,For Sale,4,2 weeks ago,"https://media.zameen.com/thumbnails/206583728-800x600.jpeg,https://media.zameen.com/thumbnails/206583728-800x600.jpeg,https://media.zameen.com/thumbnails/206583759-800x600.jpeg,https://media.zameen.com/thumbnails/206585466-800x600.jpeg,https://img.youtube.com/vi/ukJVCrwPM_w/sddefault.jpg,https://img.youtube.com/vi/ukJVCrwPM_w/default.jpg"
https://www.zameen.com/Property/dha_defence_dha_phase_7_extension_100yards_2_unit_brand_new_bungalow_with_basement_prime_location_of_dha_phase_7_extension_karachi-43766457-1674-1.html,43766457,100yards 2 Unit Brand New Bungalow With Basement Prime Location Of Dha Phase 7 Extension Karachi,"DHA Phase 7 Extension, DHA Defence, Karachi, Sindh",20,,House,4 Crore,"DHA Defence, Karachi, Sindh",4,100 Sq. Yd.,For Sale,4,5 days ago,"https://media.zameen.com/thumbnails/205017256-800x600.jpeg,https://media.zameen.com/thumbnails/205017256-800x600.jpeg,https://media.zameen.com/thumbnails/205017301-800x600.jpeg,https://media.zameen.com/thumbnails/205017522-800x600.jpeg"
https://www.zameen.com/Property/d_h_a_dha_phase_6_brand_new_600_yards_bungalow_for_sale_phase_6_dha-44221445-1483-1.html,44221445,Brand New 600 Yards Bungalow For Sale Phase 6 Dha,"DHA Phase 6, DHA Defence, Karachi, Sindh",,,House,22 Crore,"DHA Defence, Karachi, Sindh",6,600 Sq. Yd.,For Sale,6,2 weeks ago,"https://media.zameen.com/thumbnails/213141015-800x600.jpeg,https://media.zameen.com/thumbnails/213141015-800x600.jpeg,https://media.zameen.com/thumbnails/213141021-800x600.jpeg,https://media.zameen.com/thumbnails/213141102-800x600.jpeg"
https://www.zameen.com/Property/karachi_shaheed_millat_road_brand_new_flat_available_for_sale_in_arsal_homes_apartment-45292347-413-1.html,45292347,Brand New Flat Available For Sale In Arsal Homes Apartment,"Shaheed Millat Road, Karachi, Sindh",,in Building7,Flat,2.7 Crore,"Shaheed Millat Road, Karachi, Sindh",3,158 Sq. Yd.,For Sale,3,5 days ago,"https://media.zameen.com/thumbnails/218031315-800x600.jpeg,https://media.zameen.com/thumbnails/218031315-800x600.jpeg,https://media.zameen.com/thumbnails/218031316-800x600.jpeg,https://media.zameen.com/thumbnails/218031730-800x600.jpeg,https://img.youtube.com/vi/CYdY7H-0b5Y/sddefault.jpg,https://img.youtube.com/vi/CYdY7H-0b5Y/default.jpg"
https://www.zameen.com/Property/bahria_town_karachi_bahria_sports_city_350_yard_modern_villas_available_for_sale_at_the_best_price-44812266-10061-1.html,44812266,350 Yard Modern Villas Available for Sale at the best Price,"Bahria Sports City, Bahria Town Karachi, Karachi, Sindh",2022,1,House,2 Crore,"Bahria Town Karachi, Karachi, Sindh",5,350 Sq. Yd.,For Sale,4,5 days ago,"https://media.zameen.com/thumbnails/213809297-800x600.jpeg,https://media.zameen.com/thumbnails/213809297-800x600.jpeg,https://media.zameen.com/thumbnails/213809317-800x600.jpeg,https://media.zameen.com/thumbnails/213809334-800x600.jpeg,https://img.youtube.com/vi/RGkWC-tCiYY/sddefault.jpg,https://img.youtube.com/vi/RGkWC-tCiYY/default.jpg"
https://www.zameen.com/Property/askari_5_askari_5_sector_g_stunning_house_is_available_for_sale_in_askari_5_sector_g-45417559-12242-1.html,45417559,Stunning House Is Available For sale In Askari 5 - Sector G,"Askari 5 - Sector G, Askari 5, Malir Cantonment, Cantt, Karachi, Sindh",,,House,8.5 Crore,"Cantt, Karachi, Sindh",5,500 Sq. Yd.,For Sale,5,2 weeks ago,"https://media.zameen.com/thumbnails/218974052-800x600.jpeg,https://media.zameen.com/thumbnails/218974052-800x600.jpeg,https://media.zameen.com/thumbnails/218974040-800x600.jpeg,https://media.zameen.com/thumbnails/218974056-800x600.jpeg,https://img.youtube.com/vi/5JigsI7aewY/sddefault.jpg,https://img.youtube.com/vi/5JigsI7aewY/default.jpg"
https://www.zameen.com/Property/karachi_bahria_town_karachi_prime_location_540_square_feet_flat_in_bahria_town_karachi-44594805-8298-1.html,44594805,Prime Location 540 Square Feet Flat In Bahria Town Karachi,"Bahria Town Karachi, Karachi, Sindh",,,Flat,42 Lakh,"Bahria Town Karachi, Karachi, Sindh",1,60 Sq. Yd.,For Sale,1,2 weeks ago,"https://media.zameen.com/thumbnails/212363253-800x600.jpeg,https://media.zameen.com/thumbnails/212363253-800x600.jpeg,https://media.zameen.com/thumbnails/212363275-800x600.jpeg,https://media.zameen.com/thumbnails/212363380-800x600.jpeg,https://img.youtube.com/vi/b_eSM--f-OI/sddefault.jpg,https://img.youtube.com/vi/b_eSM--f-OI/default.jpg"
https://www.zameen.com/Property/askari_5_askari_5_sector_h_ideal_house_is_available_for_sale_in_karachi-45418360-12243-1.html,45418360,Ideal House Is Available For sale In Karachi,"Askari 5 - Sector H, Askari 5, Malir Cantonment, Cantt, Karachi, Sindh",,,House,9.5 Crore,"Cantt, Karachi, Sindh",5,427 Sq. Yd.,For Sale,5,2 weeks ago,"https://media.zameen.com/thumbnails/218983190-800x600.jpeg,https://media.zameen.com/thumbnails/218983190-800x600.jpeg,https://media.zameen.com/thumbnails/218983204-800x600.jpeg,https://media.zameen.com/thumbnails/218983215-800x600.jpeg,https://img.youtube.com/vi/WbDYoJbL7Cc/sddefault.jpg,https://img.youtube.com/vi/WbDYoJbL7Cc/default.jpg"
https://www.zameen.com/Property/bahria_town_karachi_bahria_paradise_500_square_yards_house_available_for_sale_in_bahria_paradise-44618814-11458-1.html,44618814,500 Square Yards House Available For sale In Bahria Paradise,"Bahria Paradise, Bahria Town Karachi, Karachi, Sindh",,,House,4.2 Crore,"Bahria Town Karachi, Karachi, Sindh",5,500 Sq. Yd.,For Sale,5,2 weeks ago,"https://media.zameen.com/thumbnails/205248751-800x600.jpeg,https://media.zameen.com/thumbnails/205248751-800x600.jpeg,https://media.zameen.com/thumbnails/205248759-800x600.jpeg,https://media.zameen.com/thumbnails/205248887-800x600.jpeg,https://img.youtube.com/vi/xFeHVTYWYCg/sddefault.jpg,https://img.youtube.com/vi/xFeHVTYWYCg/default.jpg"
https://www.zameen.com/Property/d_h_a_dha_phase_6_chance_deal_house_available_for_sale_in_dha_6-45717631-1483-1.html,45717631,CHANCE DEAL HOUSE AVAILABLE FOR SALE IN DHA 6,"DHA Phase 6, DHA Defence, Karachi, Sindh",,,House,21 Crore,"DHA Defence, Karachi, Sindh",6,"1,000 Sq. Yd.",For Sale,6,2 weeks ago,"https://media.zameen.com/thumbnails/221597813-800x600.jpeg,https://media.zameen.com/thumbnails/221597813-800x600.jpeg,https://media.zameen.com/thumbnails/221597818-800x600.jpeg,https://media.zameen.com/thumbnails/221597823-800x600.jpeg"
https://www.zameen.com/Property/qayyumabad_grove_residency_flat_3_bed_dha_view_in_dolmen_grove_residency-44805993-16872-1.html,44805993,Flat 3 Bed Dha View In Dolmen Grove Residency,"Grove Residency, Qayyumabad, Karachi, Sindh",2023,in Building30,Flat,5.6 Crore,"Qayyumabad, Karachi, Sindh",5,250 Sq. Yd.,For Sale,3,1 week ago,"https://media.zameen.com/thumbnails/213759474-800x600.jpeg,https://media.zameen.com/thumbnails/213759474-800x600.jpeg,https://media.zameen.com/thumbnails/213759471-800x600.jpeg,https://media.zameen.com/thumbnails/213759488-800x600.jpeg"
https://www.zameen.com/Property/karachi_motorway_saima_villas_buy_a_centrally_located_120_square_yards_house_in_saima_villas-44931846-10570-1.html,44931846,Buy A Centrally Located 120 Square Yards House In Saima Villas,"Saima Villas, Karachi Motorway, Karachi, Sindh",,,House,90 Lakh,"Karachi Motorway, Karachi, Sindh",3,120 Sq. Yd.,For Sale,3,5 days ago,"https://media.zameen.com/thumbnails/214931046-800x600.jpeg,https://media.zameen.com/thumbnails/214931046-800x600.jpeg,https://media.zameen.com/thumbnails/214931060-800x600.jpeg,https://media.zameen.com/thumbnails/214931061-800x600.jpeg"
https://www.zameen.com/Property/gulistan_e_jauhar_gulistan_e_jauhar_block_3_house_for_sale-45362424-6826-1.html,45362424,House for sale,"Gulistan-e-Jauhar - Block 3, Gulistan-e-Jauhar, Karachi, Sindh",2018,2,House,7 Crore,"Gulistan-e-Jauhar, Karachi, Sindh",6,400 Sq. Yd.,For Sale,5,5 days ago,"https://media.zameen.com/thumbnails/218464721-800x600.jpeg,https://media.zameen.com/thumbnails/218464721-800x600.jpeg,https://media.zameen.com/thumbnails/218464716-800x600.jpeg,https://media.zameen.com/thumbnails/218464724-800x600.jpeg"
https://www.zameen.com/Property/d_h_a_dha_phase_6_book_prime_location_house_today_in_dha_phase_6-45324598-1483-1.html,45324598,Book Prime Location House Today In DHA Phase 6,"DHA Phase 6, DHA Defence, Karachi, Sindh",,,House,12 Crore,"DHA Defence, Karachi, Sindh",7,500 Sq. Yd.,For Sale,6,5 days ago,"https://media.zameen.com/thumbnails/218242185-800x600.jpeg,https://media.zameen.com/thumbnails/218242185-800x600.jpeg,https://media.zameen.com/thumbnails/218242186-800x600.jpeg,https://media.zameen.com/thumbnails/218242358-800x600.jpeg,https://img.youtube.com/vi/NlCMMCXzu8Q/sddefault.jpg,https://img.youtube.com/vi/NlCMMCXzu8Q/default.jpg"
https://www.zameen.com/Property/dha_phase_8_dha_phase_8_zone_d_structure_for_sale_near_emaar_in_dha_phase_8_ext_-45603170-6680-1.html,45603170,Structure for sale near EMAAR in DHA Phase 8 Ext.,"DHA Phase 8 - Zone D, DHA Phase 8, DHA Defence, Karachi, Sindh",2023,1,House,6.85 Crore,"DHA Defence, Karachi, Sindh",6,500 Sq. Yd.,For Sale,5,1 week ago,"https://media.zameen.com/thumbnails/220538578-800x600.jpeg,https://media.zameen.com/thumbnails/220538578-800x600.jpeg,https://media.zameen.com/thumbnails/220538593-800x600.jpeg,https://media.zameen.com/thumbnails/220538594-800x600.jpeg"
https://www.zameen.com/Property/qayyumabad_grove_residency_3_bed_dha_view_in_dolmen_grove_residency-44806180-16872-1.html,44806180,3 Bed Dha View In Dolmen Grove Residency,"Grove Residency, Qayyumabad, Karachi, Sindh",2023,in Building30,Flat,5.6 Crore,"Qayyumabad, Karachi, Sindh",5,250 Sq. Yd.,For Sale,3,1 week ago,"https://media.zameen.com/thumbnails/213758954-800x600.jpeg,https://media.zameen.com/thumbnails/213758954-800x600.jpeg,https://media.zameen.com/thumbnails/213758952-800x600.jpeg,https://media.zameen.com/thumbnails/213758966-800x600.jpeg"
https://www.zameen.com/Property/bahria_town_karachi_bahria_town_precinct_1_construct_your_precinct_1__272_sq_yard_house_available_for_sale_at_good_location_of_bahria_town_karachi-43141989-10007-1.html,43141989,"Construct Your Precinct 1, 272 Sq Yard House Available For Sale At Good Location Of Bahria Town Karachi","Bahria Town - Precinct 1, Bahria Town Karachi, Karachi, Sindh",2022,2,House,3.2 Crore,"Bahria Town Karachi, Karachi, Sindh",4,272 Sq. Yd.,For Sale,4,1 week ago,"https://media.zameen.com/thumbnails/214802421-800x600.jpeg,https://media.zameen.com/thumbnails/214802421-800x600.jpeg,https://media.zameen.com/thumbnails/214802422-800x600.jpeg,https://media.zameen.com/thumbnails/214802437-800x600.jpeg"
https://www.zameen.com/Property/gulistan_e_jauhar_gulistan_e_jauhar_block_2_portion_for_sale-44413149-6825-1.html,44413149,Portion For Sale,"Gulistan-e-Jauhar - Block 2, Gulistan-e-Jauhar, Karachi, Sindh",2018,2,Lower Portion,2.5 Crore,"Gulistan-e-Jauhar, Karachi, Sindh",3,240 Sq. Yd.,For Sale,3,5 days ago,"https://media.zameen.com/thumbnails/206203585-800x600.jpeg,https://media.zameen.com/thumbnails/206203585-800x600.jpeg,https://media.zameen.com/thumbnails/206203590-800x600.jpeg,https://media.zameen.com/thumbnails/212268484-800x600.jpeg"
https://www.zameen.com/Property/dha_phase_8_emaar_panorama_emaar_panorama_2_bed_chance_deal-41265849-17182-1.html,41265849,Emaar Panorama 2 Bed Chance Deal,"Emaar Panorama, DHA Phase 8, DHA Defence, Karachi, Sindh",2024,in Building45,Flat,5.8 Crore,"DHA Defence, Karachi, Sindh",3,206 Sq. Yd.,For Sale,2,1 week ago,"https://media.zameen.com/thumbnails/178314404-800x600.jpeg,https://media.zameen.com/thumbnails/178314404-800x600.jpeg,https://media.zameen.com/thumbnails/178314405-800x600.jpeg,https://media.zameen.com/thumbnails/178314427-800x600.jpeg"
https://www.zameen.com/Property/d_h_a_dha_phase_6_chance_deal_bungalow_for_sale_in_phase_6_dha-45745952-1483-1.html,45745952,Chance Deal Bungalow For Sale in Phase 6 DHA,"DHA Phase 6, DHA Defence, Karachi, Sindh",,,House,24 Crore,"DHA Defence, Karachi, Sindh",6,"1,000 Sq. Yd.",For Sale,6,5 days ago,"https://media.zameen.com/thumbnails/221858223-800x600.jpeg,https://media.zameen.com/thumbnails/221858223-800x600.jpeg,https://media.zameen.com/thumbnails/221858235-800x600.jpeg,https://media.zameen.com/thumbnails/221858236-800x600.jpeg"
https://www.zameen.com/Property/karachi_bath_island_ready_to_buy_a_good_location_flat_2500_square_feet_in_bath_island-45698751-198-1.html,45698751,Ready To Buy A Good Location Flat 2500 Square Feet In Bath Island,"Bath Island, Karachi, Sindh",,,Flat,5 Crore,"Bath Island, Karachi, Sindh",4,278 Sq. Yd.,For Sale,3,1 week ago,"https://media.zameen.com/thumbnails/221448767-800x600.jpeg,https://media.zameen.com/thumbnails/221448767-800x600.jpeg,https://media.zameen.com/thumbnails/221448768-800x600.jpeg,https://media.zameen.com/thumbnails/221448986-800x600.jpeg,https://img.youtube.com/vi/WeW02XjdY5w/sddefault.jpg,https://img.youtube.com/vi/WeW02XjdY5w/default.jpg"
https://www.zameen.com/Property/dha_phase_8_emaar_crescent_bay_3_bed_d_d_apartment_for_sale_in_emaar_pearl_towers-45341900-8503-1.html,45341900,3 BED D/D APARTMENT FOR SALE IN EMAAR PEARL TOWERS,"Emaar Crescent Bay, DHA Phase 8, DHA Defence, Karachi, Sindh",,in Building25,Flat,6.5 Crore,"DHA Defence, Karachi, Sindh",3,296 Sq. Yd.,For Sale,3,1 week ago,"https://media.zameen.com/thumbnails/218358351-800x600.jpeg,https://media.zameen.com/thumbnails/218358351-800x600.jpeg,https://media.zameen.com/thumbnails/218358342-800x600.jpeg,https://media.zameen.com/thumbnails/218358357-800x600.jpeg,https://img.youtube.com/vi/8z2Zhz_TiBc/sddefault.jpg,https://img.youtube.com/vi/8z2Zhz_TiBc/default.jpg"
https://www.zameen.com/Property/dha_phase_6_bukhari_commercial_area_bukhari_commercial_renovated_apartment_available_for_sale-45206155-6674-1.html,45206155,Bukhari Commercial Renovated Apartment available for sale,"Bukhari Commercial Area, DHA Phase 6, DHA Defence, Karachi, Sindh",,,Flat,1.15 Crore,"DHA Defence, Karachi, Sindh",2,100 Sq. Yd.,For Sale,2,1 week ago,"https://media.zameen.com/thumbnails/217186327-800x600.jpeg,https://media.zameen.com/thumbnails/217186327-800x600.jpeg,https://media.zameen.com/thumbnails/217186343-800x600.jpeg,https://media.zameen.com/thumbnails/217186356-800x600.jpeg"
